GEOAREA_ID,GEOAREA_NAME,GEOAREA_POINTTOTAL,GEOAREA_POINTLIST
7371,159-顺义-杨镇-杨镇,151,"116.77424,40.17606;116.779357,40.178677;116.781124,40.185355;116.784656,40.185693;116.792617,40.18584;116.797044,40.181196;116.807111,40.184079;116.814665,40.18398;116.818975,40.178317;116.822956,40.178338;116.825508,40.176358;116.828841,40.17726;116.829516,40.18155;116.83414,40.18433;116.834418,40.19425;116.835783,40.197218;116.838439,40.197859;116.839401,40.201128;116.842013,40.201846;116.84712,40.198027;116.856168,40.19539;116.8609,40.197343;116.864584,40.20083;116.865501,40.195883;116.864177,40.192;116.869617,40.191611;116.875353,40.196233;116.882458,40.196136;116.886822,40.192303;116.901881,40.195289;116.908617,40.193364;116.913493,40.188473;116.916439,40.188603;116.923726,40.197266;116.930054,40.197793;116.929698,40.194686;116.932977,40.193545;116.933115,40.190389;116.935885,40.192338;116.93889,40.192064;116.943635,40.187791;116.943528,40.184797;116.940165,40.18493;116.94035,40.180333;116.945205,40.176587;116.944958,40.173636;116.955348,40.173993;116.95453,40.168857;116.958215,40.168561;116.965825,40.153306;116.968695,40.153184;116.970492,40.148326;116.96399,40.138934;116.95957,40.125723;116.965011,40.121649;116.962588,40.116572;116.963445,40.113475;116.967655,40.109271;116.968035,40.104089;116.96623,40.099296;116.96932,40.094206;116.975254,40.090206;116.975285,40.087159;116.972313,40.086179;116.97483,40.078814;116.978178,40.075183;116.976325,40.068975;116.973415,40.067792;116.972115,40.062947;116.968645,40.064443;116.965875,40.063913;116.964538,40.061342;116.95448,40.058487;116.95594,40.049114;116.938005,40.037881;116.938035,40.043706;116.936875,40.040403;116.935785,40.044671;116.931055,40.042218;116.928765,40.044431;116.931245,40.045724;116.925235,40.049188;116.924765,40.054517;116.922525,40.048852;116.920785,40.051255;116.916715,40.043828;116.911375,40.042836;116.907235,40.049344;116.902505,40.049119;116.894035,40.04424;116.873695,40.041654;116.865785,40.037084;116.860155,40.03877;116.855455,40.045438;116.849505,40.046094;116.851035,40.049245;116.844095,40.052468;116.824595,40.049577;116.822075,40.046949;116.816875,40.045369;116.816895,40.037439;116.813425,40.037221;116.813685,40.028222;116.812475,40.025617;116.807935,40.025788;116.805395,40.028379;116.795925,40.029958;116.793495,40.028409;116.784535,40.030786;116.782337,40.033199;116.782324,40.040854;116.778756,40.042162;116.778439,40.04532;116.780258,40.054379;116.783085,40.054252;116.785658,40.056067;116.783427,40.058054;116.78397,40.06067;116.781508,40.062549;116.780865,40.067094;116.77861,40.068874;116.778949,40.072173;116.785643,40.072742;116.787221,40.075343;116.795636,40.07542;116.805016,40.077571;116.801408,40.095113;116.795496,40.096763;116.794369,40.101003;116.790302,40.105767;116.784549,40.104853;116.785395,40.108313;116.784041,40.110916;116.787766,40.116971;116.782246,40.12556;116.782995,40.128177;116.785821,40.128766;116.784142,40.131991;116.778742,40.13295;116.779439,40.139855;116.771784,40.146039;116.771604,40.148858;116.774458,40.149059;116.776498,40.151554;116.782942,40.154877;116.78716,40.154756;116.785621,40.161692;116.779138,40.162362;116.775363,40.169756;116.776068,40.17237;116.77424,40.17606"
7373,160-四区-安慧-惠新里,12,"116.41763,39.987184;116.41833,39.97525;116.401293,39.976009;116.401315,39.981786;116.388301,39.981831;116.388086,39.986306;116.395025,39.986844;116.395157,39.997277;116.417047,39.997114;116.417183,39.994803;116.417852,39.99126;116.41763,39.987184"
7374,161-四区-安慧-六王坟,13,"116.401403,40.008164;116.402016,40.015751;116.449073,40.012758;116.447389,40.006609;116.448681,40.001132;116.444461,39.999253;116.43145,40.001333;116.428994,39.99704;116.417047,39.997114;116.395157,39.997277;116.392077,40.000745;116.401384,40.00119;116.401403,40.008164"
7377,164-四区-北苑-顾家庄,26,"116.363076,40.01172;116.366923,40.009668;116.368754,40.009701;116.36841,40.021765;116.385905,40.02153;116.386306,40.030838;116.389914,40.031813;116.393531,40.035231;116.399259,40.038131;116.40603,40.047201;116.411569,40.047613;116.415031,40.045964;116.427956,40.049969;116.443017,40.048791;116.44642,40.046435;116.455373,40.048024;116.456072,40.039816;116.473187,40.041558;116.476602,40.013282;116.45224,40.01426;116.449073,40.012758;116.402016,40.015751;116.401403,40.008164;116.386443,40.008843;116.363316,40.008624;116.363076,40.01172"
7378,165-四区-北苑-清河营,32,"116.377522,40.069491;116.398752,40.076659;116.398978,40.078679;116.40773,40.078135;116.406797,40.072829;116.42621,40.07271;116.427981,40.071625;116.424153,40.068598;116.420608,40.059116;116.444283,40.059905;116.450259,40.062521;116.452472,40.075581;116.454058,40.078217;116.458334,40.080396;116.475566,40.080263;116.475773,40.046624;116.472286,40.046427;116.471899,40.049343;116.455373,40.048024;116.44642,40.046435;116.443017,40.048791;116.427956,40.049969;116.415031,40.045964;116.411569,40.047613;116.40603,40.047201;116.399259,40.038131;116.393531,40.035231;116.391604,40.04601;116.392765,40.056282;116.38493,40.059654;116.386926,40.065049;116.377522,40.069491"
7379,166-四区-和平里-地坛北里,15,"116.418633,39.968198;116.41833,39.97525;116.436311,39.975551;116.436249,39.968803;116.437802,39.967496;116.435683,39.965389;116.429966,39.961311;116.427219,39.953793;116.429066,39.949878;116.426299,39.948534;116.410477,39.948161;116.402081,39.948015;116.401677,39.95787;116.418988,39.958336;116.418633,39.968198"
7380,167-四区-和平里-青年湖北里,7,"116.388471,39.967071;116.418633,39.968198;116.418988,39.958336;116.401677,39.95787;116.402081,39.948015;116.389352,39.947962;116.388471,39.967071"
7381,168-四区-皇城根-鼓楼,11,"116.369265,39.946876;116.389352,39.947962;116.402081,39.948015;116.410477,39.948161;116.410902,39.939733;116.402587,39.939569;116.402649,39.932122;116.386347,39.932156;116.386988,39.937292;116.372925,39.942781;116.369265,39.946876"
7382,169-四区-皇城根-皇城根东,8,"116.410477,39.948161;116.426299,39.948534;116.427616,39.941524;116.428673,39.932196;116.428408,39.922868;116.411215,39.923082;116.410902,39.939733;116.410477,39.948161"
7384,170-四区-皇城根-铁影壁,9,"116.386347,39.932156;116.402649,39.932122;116.402587,39.939569;116.410902,39.939733;116.411215,39.923082;116.38578,39.921344;116.38045,39.922427;116.377996,39.93101;116.386347,39.932156"
7385,171-四区-机场-天竺镇,22,"116.539222,40.056551;116.548201,40.062965;116.558981,40.061764;116.564108,40.062665;116.561876,40.072885;116.569966,40.083207;116.568472,40.106421;116.58031,40.106867;116.61142,40.109555;116.610959,40.102767;116.62723,40.03298;116.610564,40.033141;116.605059,40.031097;116.595877,40.027525;116.596471,40.023168;116.594847,40.013339;116.566128,40.030291;116.563318,40.033761;116.55786,40.038899;116.540967,40.047307;116.539468,40.050146;116.539222,40.056551"
7386,172-四区-酒仙桥-芳园里,33,"116.445306,39.975619;116.448888,39.979676;116.4572,39.974234;116.460463,39.974628;116.463077,39.972371;116.465321,39.972831;116.478931,39.985225;116.480521,39.988824;116.48383,39.99163;116.48267,39.994577;116.480053,39.995259;116.47981,39.998569;116.483343,40.002133;116.487714,40.002886;116.493897,39.998093;116.516931,39.971178;116.522225,39.961188;116.521397,39.957845;116.516868,39.952656;116.508926,39.948337;116.50376,39.942436;116.503468,39.951024;116.49048,39.950332;116.490756,39.946997;116.483909,39.947486;116.481528,39.956771;116.470877,39.953235;116.462986,39.96058;116.461338,39.968271;116.457949,39.96813;116.451666,39.973922;116.448821,39.973711;116.445306,39.975619"
7387,173-四区-酒仙桥-南皋,26,"116.493897,39.998093;116.514239,40.014624;116.563318,40.033761;116.566128,40.030291;116.594847,40.013339;116.614982,40.010751;116.629111,40.003915;116.636506,39.996647;116.638327,39.988949;116.63442,39.974656;116.637487,39.950619;116.639619,39.944499;116.632433,39.94836;116.626659,39.948882;116.622767,39.955515;116.60333,39.971048;116.593399,39.970447;116.582488,39.964394;116.57378,39.965426;116.568309,39.963492;116.564254,39.9637;116.551806,39.968625;116.533466,39.969508;116.522225,39.961188;116.516931,39.971178;116.493897,39.998093"
7388,174-四区-酒仙桥-西甸,21,"116.455373,40.048024;116.471899,40.049343;116.472286,40.046427;116.475773,40.046624;116.475566,40.080263;116.494021,40.078891;116.505584,40.070584;116.521502,40.06992;116.539222,40.056551;116.539468,40.050146;116.540967,40.047307;116.55786,40.038899;116.563318,40.033761;116.514239,40.014624;116.493897,39.998093;116.487714,40.002886;116.480872,40.011227;116.476602,40.013282;116.473187,40.041558;116.456072,40.039816;116.455373,40.048024"
7375,162-四区-奥运局-安翔北里,15,"116.357692,40.008708;116.360715,40.008794;116.359587,40.010162;116.363076,40.01172;116.363316,40.008624;116.386443,40.008843;116.401403,40.008164;116.401384,40.00119;116.392077,40.000745;116.395157,39.997277;116.395025,39.986844;116.388086,39.986306;116.372879,39.986265;116.369631,39.992816;116.357692,40.008708"
7390,176-四区-望京-花家地,20,"116.442008,39.994935;116.452075,39.995983;116.452383,39.999637;116.461096,40.000359;116.46223,39.996042;116.465462,39.998753;116.469385,39.996277;116.47981,39.998569;116.480053,39.995259;116.48267,39.994577;116.48383,39.99163;116.480521,39.988824;116.478931,39.985225;116.465321,39.972831;116.463077,39.972371;116.460463,39.974628;116.4572,39.974234;116.448888,39.979676;116.436846,39.986165;116.442008,39.994935"
7391,177-四区-望京-立泽中园,18,"116.442008,39.994935;116.444461,39.999253;116.448681,40.001132;116.447389,40.006609;116.449073,40.012758;116.45224,40.01426;116.476602,40.013282;116.480872,40.011227;116.487714,40.002886;116.483343,40.002133;116.47981,39.998569;116.469385,39.996277;116.465462,39.998753;116.46223,39.996042;116.461096,40.000359;116.452383,39.999637;116.452075,39.995983;116.442008,39.994935"
7376,163-四区-奥运局-安贞里,7,"116.388301,39.981831;116.401315,39.981786;116.401293,39.976009;116.41833,39.97525;116.418633,39.968198;116.388471,39.967071;116.388301,39.981831"
7392,178-四区-左家庄-静安东里,15,"116.426299,39.948534;116.429066,39.949878;116.427219,39.953793;116.429966,39.961311;116.435683,39.965389;116.455479,39.951921;116.455621,39.946642;116.449363,39.947112;116.449396,39.941521;116.44566,39.941491;116.445274,39.945379;116.438478,39.950395;116.430456,39.942652;116.427616,39.941524;116.426299,39.948534"
7393,179-四区-左家庄-三里屯,14,"116.427616,39.941524;116.430456,39.942652;116.438478,39.950395;116.445274,39.945379;116.440449,39.941829;116.438429,39.9419;116.438367,39.940161;116.448996,39.940209;116.449089,39.935633;116.450376,39.935381;116.450905,39.932813;116.444464,39.932455;116.428673,39.932196;116.427616,39.941524"
7395,180-四区-左家庄-曙光里,16,"116.435683,39.965389;116.437802,39.967496;116.436249,39.968803;116.436311,39.975551;116.445306,39.975619;116.448821,39.973711;116.451666,39.973922;116.457949,39.96813;116.461338,39.968271;116.462986,39.96058;116.470877,39.953235;116.472033,39.950288;116.466212,39.947717;116.455621,39.946642;116.455479,39.951921;116.435683,39.965389"
7396,181-通州-漷县-永乐店镇,117,"116.660065,39.685974;116.663894,39.687061;116.666096,39.68945;116.664525,39.695726;116.666022,39.698075;116.675523,39.70134;116.678208,39.705427;116.675753,39.717966;116.676816,39.730363;116.694983,39.735363;116.738434,39.759747;116.739191,39.763558;116.737886,39.768676;116.746786,39.772631;116.748148,39.775723;116.745591,39.777633;116.727836,39.778148;116.719395,39.784198;116.718506,39.787064;116.722566,39.792213;116.735286,39.794633;116.734873,39.803107;116.741693,39.801451;116.753019,39.808034;116.756041,39.8083;116.781487,39.805371;116.786032,39.801789;116.793695,39.791692;116.80272,39.786651;116.806893,39.774816;116.809292,39.771154;116.813067,39.768766;116.832775,39.764628;116.845243,39.765082;116.853298,39.762445;116.861991,39.755901;116.89652,39.752847;116.900777,39.752556;116.904605,39.749814;116.908115,39.743642;116.908585,39.739308;116.906215,39.736177;116.908875,39.734819;116.911265,39.730298;116.900715,39.728555;116.893265,39.724126;116.883095,39.723745;116.884024,39.719733;116.8902,39.715594;116.895331,39.700733;116.895052,39.69792;116.889134,39.690701;116.888235,39.687379;116.896485,39.688882;116.899985,39.687478;116.903495,39.681932;116.899205,39.680905;116.900835,39.677026;116.893015,39.673955;116.890925,39.671609;116.884155,39.674173;116.877815,39.674554;116.869715,39.671456;116.872045,39.666814;116.865655,39.670137;116.858385,39.669515;116.852615,39.666242;116.844355,39.666627;116.846155,39.651899;116.833825,39.646913;116.835045,39.644017;116.827875,39.643392;116.828995,39.640874;116.821265,39.63746;116.823885,39.634645;116.820815,39.632009;116.832625,39.621274;116.829555,39.620633;116.831055,39.616998;116.821325,39.613202;116.815635,39.617414;116.811395,39.617349;116.802375,39.611543;116.785615,39.608266;116.786785,39.605611;116.786195,39.602529;116.783495,39.601594;116.783365,39.596254;116.779275,39.594899;116.779195,39.592141;116.775755,39.591199;116.770465,39.596974;116.770445,39.604463;116.764765,39.604623;116.757475,39.611913;116.748705,39.616048;116.739475,39.616799;116.736695,39.614091;116.732595,39.613092;116.725635,39.616773;116.725435,39.619939;116.723055,39.621678;116.719655,39.622445;116.718155,39.626871;116.717843,39.638054;116.70835,39.638761;116.70416,39.637192;116.696735,39.650402;116.696322,39.657802;116.699525,39.667569;116.697725,39.673364;116.678823,39.675154;116.663648,39.673841;116.661063,39.67497;116.66029,39.678814;116.6629,39.680525;116.660065,39.685974"
7397,182-通州-次渠-台湖镇,85,"116.526344,39.747623;116.534764,39.760077;116.543004,39.76548;116.550251,39.767569;116.545773,39.775058;116.531622,39.787783;116.546983,39.794963;116.532374,39.811939;116.532048,39.817418;116.531453,39.827399;116.526945,39.830254;116.536191,39.828713;116.53777,39.833563;116.563358,39.83393;116.578442,39.825266;116.592693,39.81951;116.59586,39.840226;116.619965,39.858606;116.635216,39.857485;116.638871,39.855946;116.640069,39.852496;116.643312,39.851063;116.661621,39.851241;116.66938,39.838914;116.690603,39.835853;116.69557,39.814532;116.701057,39.809796;116.711831,39.806152;116.734873,39.803107;116.735286,39.794633;116.722566,39.792213;116.718506,39.787064;116.719395,39.784198;116.727836,39.778148;116.745591,39.777633;116.748148,39.775723;116.746786,39.772631;116.737886,39.768676;116.739191,39.763558;116.738434,39.759747;116.694983,39.735363;116.676816,39.730363;116.675753,39.717966;116.678208,39.705427;116.675523,39.70134;116.666022,39.698075;116.664525,39.695726;116.666096,39.68945;116.663894,39.687061;116.660065,39.685974;116.652283,39.686925;116.649468,39.685657;116.645165,39.687383;116.645685,39.693616;116.641585,39.694039;116.640295,39.699765;116.643145,39.699754;116.642428,39.702645;116.647005,39.70293;116.645518,39.706679;116.638228,39.709316;116.636155,39.714379;116.632715,39.714147;116.630768,39.722633;116.625405,39.722854;116.622055,39.726312;116.616125,39.725973;116.597475,39.717507;116.597703,39.713494;116.594925,39.714719;116.594828,39.711375;116.579315,39.711183;116.567955,39.708421;116.567368,39.713917;116.540723,39.714196;116.530145,39.710981;116.521485,39.715982;116.523195,39.718675;116.528525,39.716996;116.53128,39.721101;116.531725,39.726842;116.526255,39.729325;116.526728,39.740578;116.521635,39.742231;116.526344,39.747623"
7398,183-通州-梨园-玉桥,26,"116.610379,39.895551;116.667164,39.895772;116.690948,39.899263;116.695441,39.894434;116.705183,39.889519;116.701521,39.874522;116.698106,39.877232;116.690832,39.878446;116.677787,39.869964;116.675406,39.862108;116.676147,39.851386;116.661621,39.851241;116.643312,39.851063;116.640069,39.852496;116.638871,39.855946;116.635216,39.857485;116.619965,39.858606;116.620045,39.861489;116.617353,39.866618;116.61459,39.866837;116.618733,39.874785;116.619405,39.880331;116.622885,39.881222;116.622425,39.888821;116.610452,39.888694;116.610379,39.895551"
7399,184-通州-通镇-北苑,32,"116.610379,39.895551;116.618465,39.90286;116.615888,39.903931;116.618135,39.905898;116.614137,39.907679;116.616447,39.912557;116.616845,39.917348;116.615309,39.920698;116.624888,39.922009;116.61901,39.929956;116.621445,39.931443;116.624655,39.931137;116.625005,39.938573;116.629075,39.937783;116.624638,39.946306;116.626659,39.948882;116.632433,39.94836;116.639619,39.944499;116.638635,39.935683;116.639709,39.932425;116.645443,39.928913;116.647597,39.930988;116.655125,39.931076;116.657586,39.929723;116.659465,39.926942;116.654649,39.926281;116.660746,39.918863;116.673074,39.909556;116.687965,39.902124;116.690948,39.899263;116.667164,39.895772;116.610379,39.895551"
7400,185-通州-张家湾-张家湾镇,86,"116.661621,39.851241;116.676147,39.851386;116.675406,39.862108;116.677787,39.869964;116.690832,39.878446;116.698106,39.877232;116.701521,39.874522;116.705183,39.889519;116.711269,39.891039;116.728578,39.89067;116.734641,39.885297;116.741602,39.882983;116.743633,39.880754;116.744049,39.877164;116.741463,39.870105;116.742523,39.866973;116.751188,39.861535;116.766393,39.867083;116.775674,39.872179;116.784379,39.883138;116.795395,39.877702;116.816765,39.877698;116.830035,39.863744;116.833155,39.863855;116.838885,39.858289;116.844445,39.857473;116.849175,39.853761;116.849925,39.848706;116.858395,39.846212;116.861062,39.84244;116.864715,39.840661;116.870185,39.841004;116.871165,39.843526;116.875405,39.844098;116.878635,39.842786;116.886415,39.833284;116.900285,39.831731;116.897335,39.837201;116.897005,39.846868;116.904665,39.848844;116.913355,39.842069;116.919495,39.830266;116.925315,39.809606;116.928495,39.80544;116.938075,39.798505;116.930555,39.798661;116.932805,39.791448;116.945505,39.788724;116.947895,39.785115;116.942065,39.784364;116.944115,39.77556;116.940335,39.7753;116.934685,39.77971;116.929965,39.780305;116.922735,39.779252;116.912135,39.774449;116.915375,39.766805;116.909445,39.76362;116.908285,39.760785;116.905295,39.760831;116.903375,39.765714;116.897965,39.762738;116.897835,39.756879;116.894565,39.756925;116.89652,39.752847;116.861991,39.755901;116.853298,39.762445;116.845243,39.765082;116.832775,39.764628;116.813067,39.768766;116.809292,39.771154;116.806893,39.774816;116.80272,39.786651;116.793695,39.791692;116.786032,39.801789;116.781487,39.805371;116.756041,39.8083;116.753019,39.808034;116.741693,39.801451;116.734873,39.803107;116.711831,39.806152;116.701057,39.809796;116.69557,39.814532;116.690603,39.835853;116.66938,39.838914;116.661621,39.851241"
7401,186-通州-疃里-宋庄镇,84,"116.594847,40.013339;116.596471,40.023168;116.595877,40.027525;116.605059,40.031097;116.610233,40.022099;116.613021,40.020257;116.638275,40.020355;116.648502,40.018282;116.655959,40.018554;116.658624,40.017323;116.661449,40.012532;116.677117,40.011711;116.679533,40.008462;116.682544,40.008599;116.68263,40.011873;116.695996,40.015104;116.702133,40.018028;116.705131,40.016642;116.724291,40.01948;116.732047,40.023367;116.735945,40.023317;116.741402,40.019602;116.745427,40.0132;116.763451,40.013086;116.768275,40.000993;116.769205,39.991273;116.765325,39.98837;116.762725,39.981862;116.759925,39.979161;116.759205,39.970937;116.752565,39.966382;116.750895,39.963243;116.751615,39.959008;116.760945,39.955087;116.764405,39.954484;116.766845,39.95564;116.765275,39.959886;116.772225,39.953035;116.776185,39.946019;116.776385,39.943063;116.778825,39.941552;116.777525,39.939038;116.779955,39.937673;116.774915,39.93538;116.773385,39.929177;116.776985,39.91731;116.774255,39.907861;116.777255,39.905091;116.777625,39.894029;116.780115,39.888166;116.784379,39.883138;116.775674,39.872179;116.766393,39.867083;116.751188,39.861535;116.742523,39.866973;116.741463,39.870105;116.744049,39.877164;116.743633,39.880754;116.741602,39.882983;116.734641,39.885297;116.728578,39.89067;116.711269,39.891039;116.705183,39.889519;116.695441,39.894434;116.690948,39.899263;116.687965,39.902124;116.673074,39.909556;116.660746,39.918863;116.654649,39.926281;116.659465,39.926942;116.657586,39.929723;116.655125,39.931076;116.647597,39.930988;116.645443,39.928913;116.639709,39.932425;116.638635,39.935683;116.639619,39.944499;116.637487,39.950619;116.63442,39.974656;116.638327,39.988949;116.636506,39.996647;116.629111,40.003915;116.614982,40.010751;116.594847,40.013339"
7402,187-五区-定福庄-东坝常营,18,"116.521397,39.957845;116.522225,39.961188;116.533466,39.969508;116.551806,39.968625;116.564254,39.9637;116.568309,39.963492;116.569382,39.957816;116.577152,39.956105;116.579229,39.945777;116.582614,39.941055;116.586265,39.908529;116.570766,39.909399;116.563842,39.908219;116.53858,39.908362;116.537435,39.922459;116.536486,39.936958;116.534784,39.94227;116.521397,39.957845"
7403,188-五区-定福庄-豆各庄,15,"116.53858,39.908362;116.563842,39.908219;116.570766,39.909399;116.586265,39.908529;116.58633,39.893259;116.579914,39.893259;116.587078,39.847972;116.562891,39.84491;116.56153,39.860562;116.554845,39.87512;116.548842,39.88088;116.548433,39.888316;116.542123,39.888391;116.539485,39.90004;116.53858,39.908362"
7404,189-五区-定福庄-黑庄户,26,"116.562891,39.84491;116.587078,39.847972;116.579914,39.893259;116.58633,39.893259;116.586265,39.908529;116.601386,39.90813;116.604771,39.906773;116.614137,39.907679;116.618135,39.905898;116.615888,39.903931;116.618465,39.90286;116.610379,39.895551;116.610452,39.888694;116.622425,39.888821;116.622885,39.881222;116.619405,39.880331;116.618733,39.874785;116.61459,39.866837;116.617353,39.866618;116.620045,39.861489;116.619965,39.858606;116.59586,39.840226;116.592693,39.81951;116.578442,39.825266;116.563358,39.83393;116.562891,39.84491"
7406,190-五区-定福庄-马各庄,26,"116.568309,39.963492;116.57378,39.965426;116.582488,39.964394;116.593399,39.970447;116.60333,39.971048;116.622767,39.955515;116.626659,39.948882;116.624638,39.946306;116.629075,39.937783;116.625005,39.938573;116.624655,39.931137;116.621445,39.931443;116.61901,39.929956;116.624888,39.922009;116.615309,39.920698;116.616845,39.917348;116.616447,39.912557;116.614137,39.907679;116.604771,39.906773;116.601386,39.90813;116.586265,39.908529;116.582614,39.941055;116.579229,39.945777;116.577152,39.956105;116.569382,39.957816;116.568309,39.963492"
7407,191-五区-东单-建国门,7,"116.411215,39.923082;116.428408,39.922868;116.428941,39.912526;116.431373,39.901559;116.430588,39.899314;116.412372,39.898831;116.411215,39.923082"
7408,192-五区-东单-王府井,8,"116.38578,39.921344;116.411215,39.923082;116.412372,39.898831;116.393266,39.898696;116.393252,39.906398;116.390138,39.912314;116.38662,39.913196;116.38578,39.921344"
7409,193-五区-高碑店-高井,13,"116.511212,39.921233;116.51799,39.922676;116.537435,39.922459;116.53858,39.908362;116.539485,39.90004;116.516874,39.898435;116.513693,39.899427;116.511693,39.901799;116.51156,39.905876;116.515988,39.906943;116.515989,39.915794;116.512912,39.91544;116.511212,39.921233"
7410,194-五区-高碑店-十里堡,12,"116.483808,39.921593;116.488311,39.919366;116.503266,39.918651;116.504587,39.921201;116.511212,39.921233;116.512912,39.91544;116.515989,39.915794;116.515988,39.906943;116.51156,39.905876;116.496194,39.904657;116.485142,39.905332;116.483808,39.921593"
7411,195-五区-呼家楼-农展南里,10,"116.454625,39.935257;116.455621,39.946642;116.466212,39.947717;116.472033,39.950288;116.470877,39.953235;116.481528,39.956771;116.483909,39.947486;116.483808,39.921593;116.455968,39.921318;116.454625,39.935257"
7412,196-五区-呼家楼-永安里,10,"116.428941,39.912526;116.444566,39.911724;116.444464,39.932455;116.450905,39.932813;116.450376,39.935381;116.454625,39.935257;116.455968,39.921318;116.455648,39.902619;116.431373,39.901559;116.428941,39.912526"
7413,197-五区-呼家楼-针织路西里,6,"116.455648,39.902619;116.455968,39.921318;116.483808,39.921593;116.485142,39.905332;116.476466,39.902957;116.455648,39.902619"
7414,198-五区-青年路-八里庄北里,10,"116.483808,39.921593;116.483909,39.947486;116.490756,39.946997;116.49048,39.950332;116.503468,39.951024;116.50376,39.942436;116.504587,39.921201;116.503266,39.918651;116.488311,39.919366;116.483808,39.921593"
7415,199-五区-青年路-姚家园,11,"116.50376,39.942436;116.508926,39.948337;116.516868,39.952656;116.521397,39.957845;116.534784,39.94227;116.536486,39.936958;116.537435,39.922459;116.51799,39.922676;116.511212,39.921233;116.504587,39.921201;116.50376,39.942436"
7418,200-五区-神路街-日坛北门,6,"116.428408,39.922868;116.428673,39.932196;116.444464,39.932455;116.444566,39.911724;116.428941,39.912526;116.428408,39.922868"
7419,201-延庆-城关-东关镇,19,"115.95241,40.433956;115.961752,40.446571;115.961752,40.450853;115.965826,40.457053;115.990272,40.464583;116.004046,40.474031;116.028381,40.479039;116.029094,40.463054;116.023744,40.456945;116.020523,40.455935;115.999395,40.438906;115.985572,40.424462;115.983739,40.421649;115.989287,40.414939;115.966804,40.41259;115.959593,40.416899;115.957948,40.428098;115.954201,40.430216;115.95241,40.433956"
7420,202-延庆-城关-下水磨,28,"116.004075,40.483546;116.021084,40.483325;116.028381,40.479039;116.004046,40.474031;115.990272,40.464583;115.965826,40.457053;115.961752,40.450853;115.961752,40.446571;115.95241,40.433956;115.9511,40.449842;115.948889,40.451537;115.944961,40.452661;115.94212,40.451784;115.940828,40.445988;115.93528,40.444942;115.929702,40.439602;115.9263,40.438413;115.907947,40.44024;115.894489,40.451592;115.893933,40.455511;115.896115,40.466712;115.900459,40.476383;115.923517,40.487956;115.936511,40.490797;115.960633,40.490464;115.96589,40.489997;115.988609,40.482118;116.004075,40.483546"
7421,203-延庆-大榆树-大榆树镇,67,"115.966804,40.41259;115.989287,40.414939;115.983739,40.421649;115.985572,40.424462;115.999395,40.438906;116.020523,40.455935;116.023744,40.456945;116.029094,40.463054;116.028381,40.479039;116.021084,40.483325;116.004075,40.483546;116.010416,40.501482;116.01272,40.505014;116.017769,40.50828;116.036219,40.50608;116.05423,40.509503;116.070226,40.510199;116.080184,40.508626;116.082447,40.505974;116.081889,40.496213;116.08399,40.491956;116.08868,40.489769;116.098896,40.490314;116.102605,40.493481;116.106197,40.504096;116.109902,40.505754;116.114499,40.505174;116.126647,40.494548;116.131402,40.452031;116.128811,40.427786;116.126241,40.417172;116.120608,40.407529;116.120346,40.403342;116.131541,40.375215;116.141613,40.360305;116.139903,40.350506;116.145555,40.34739;116.149475,40.342631;116.14722,40.337063;116.144715,40.334729;116.138283,40.336204;116.141099,40.338482;116.139123,40.346893;116.134468,40.346941;116.131216,40.335419;116.137252,40.334959;116.132478,40.329533;116.132715,40.323678;116.134809,40.321103;116.136355,40.315133;116.133185,40.312657;116.127045,40.310487;116.116508,40.311692;116.107665,40.324815;116.10193,40.329697;116.078698,40.329965;116.074915,40.334687;116.065675,40.338609;116.058565,40.335343;116.054853,40.335287;116.05373,40.348764;116.050678,40.357134;116.048001,40.360539;115.999902,40.389997;115.976292,40.399518;115.970043,40.404965;115.966804,40.41259"
